compound,name,smiles,mw,formula,volume,monomass,nrotb,tpsa,bioactivities,speciesName,stateName,cityName,iupac,inchi,inchikey,hba,hbd,logp,lipinski
http://nubbekg.aksw.org/data/compound/3158,"3-(3',7 '-dimethyl-2',6 '-octadienyl)-4-methoxy-benzoic acid",C\C(CC/C=C(C)/C)=C/CC1=C(OC)C=CC(C(O)=O)=C1,288.3814,C18H24O3,291.513,288.17255,7.0,46.533,Cytotoxic,Piper aduncum,SP,Ibate ,"3-[(2E)-3,7-dimethylocta-2,6-dien-1-yl]-4-methoxybenzoic acid","1S/C18H24O3/c1-13(2)6-5-7-14(3)8-9-15-12-16(18(19)20)10-11-17(15)21-4/h6,8,10-12H,5,7,9H2,1-4H3,(H,19,20)/b14-8+
","IHSAYXMNBDVWDA-RIYZIHGNSA-N
",3.0,1.0,5.533,1.0
http://nubbekg.aksw.org/data/compound/3160,Nitensidine A,N=C(NC/C=C(C)\CC/C=C(C)/C)NC/C=C(CC/C=C(C)/C)/C,331.5386,C21H37N3,369.582,331.29874,12.0,47.906,Anticancer | Antifungal,Pterogyne nitens,SP,Sao Paulo ,"1,3-bis[(2Z)-3,7-dimethylocta-2,6-dien-1-yl]guanidine","1S/C21H37N3/c1-17(2)9-7-11-19(5)13-15-23-21(22)24-16-14-20(6)12-8-10-18(3)4/h9-10,13-14H,7-8,11-12,15-16H2,1-6H3,(H3,22,23,24)/b19-13-,20-14-
","WWGVMWNCEFTAEP-AXPXABNXSA-N
",3.0,3.0,6.591,1.0
http://nubbekg.aksw.org/data/compound/3161,Nitensidine B,N=C(N)N(C/C=C(CC/C=C(C)/C)\C)C/C=C(CC/C=C(C)/C)/C,331.5386,C21H37N3,368.849,331.29874,11.0,53.113,Anticancer | Antifungal,Pterogyne nitens,SP,Sao Paulo ,"1-[(2E)-3,7-dimethylocta-2,6-dien-1-yl]-1-[(2Z)-3,7-dimethylocta-2,6-dien-1-yl]guanidine","1S/C21H37N3/c1-17(2)9-7-11-19(5)13-15-24(21(22)23)16-14-20(6)12-8-10-18(3)4/h9-10,13-14H,7-8,11-12,15-16H2,1-6H3,(H3,22,23)/b19-13-,20-14+
","ZEAAMJFQDIQIDJ-LRVMPXQBSA-N
",3.0,3.0,6.462,1.0
http://nubbekg.aksw.org/data/compound/3162,Nitensidine C,N=C(N(C)C/C=C(C)\CC/C=C(C)/C)N(C)C/C=C(CC/C=C(C)/C)/C,359.5917,C23H41N3,403.467,359.33005,12.0,30.328,Anticancer | Antifungal,Pterogyne nitens,SP,Sao Paulo ,"1,3-bis[(2Z)-3,7-dimethylocta-2,6-dien-1-yl]-1,3-dimethylguanidine","1S/C23H41N3/c1-19(2)11-9-13-21(5)15-17-25(7)23(24)26(8)18-16-22(6)14-10-12-20(3)4/h11-12,15-16,24H,9-10,13-14,17-18H2,1-8H3/b21-15-,22-16-
","NQJSPBXUQXWVRB-BMJUYKDLSA-N
",3.0,1.0,7.081,1.0
http://nubbekg.aksw.org/data/compound/3700,Canavaline,O[C@H]1[C@H](N[C@H](CC1)CCCCCCCCCCC(C)O)C,299.4919,C18H37NO2,332.286,299.28244,11.0,52.483,Cytotoxic,Cassia leptophylla,SP,Sao Paulo ,"(2R,3R,6S)-6-(11-hydroxydodecyl)-2-methylpiperidin-3-ol","1S/C18H37NO2/c1-15(20)11-9-7-5-3-4-6-8-10-12-17-13-14-18(21)16(2)19-17/h15-21H,3-14H2,1-2H3/t15?,16-,17+,18-/m1/s1
","LWYXLXAMDLNBFQ-HQSKLWIPSA-N
",3.0,3.0,4.486,0.0
http://nubbekg.aksw.org/data/compound/3702,Leptophyllin A,O[C@@H]1[C@@H](N[C@@H](CC1)CCCCCCCCCCC(CO)O)C,315.4913,C18H37NO3,340.544,315.27734,12.0,72.711,Cytotoxic,Cassia leptophylla,SP,Sao Paulo ,"12-[(2R,5S,6S)-5-hydroxy-6-methylpiperidin-2-yl]dodecane-1,2-diol","1S/C18H37NO3/c1-15-18(22)13-12-16(19-15)10-8-6-4-2-3-5-7-9-11-17(21)14-20/h15-22H,2-14H2,1H3/t15-,16+,17?,18-/m0/s1
","ATZALMRXHIBLKA-WFFDWFOESA-N
",4.0,4.0,3.478,0.0
http://nubbekg.aksw.org/data/compound/3726,Austdiol diacetate,O=C2[C@@](OC(C)=O)(C)[C@@H](OC(C)=O)C1=COC(C)=CC1=C2C=O,320.294,C16H16O7,275.665,320.0896,5.0,99.892,Antileishmanial | Cytotoxic,Mycoleptodiscus indicus,,,"(7R,8S)-8-(acetyloxy)-5-formyl-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromen-7-yl acetate","1S/C16H16O7/c1-8-5-11-12(6-17)14(20)16(4,23-10(3)19)15(22-9(2)18)13(11)7-21-8/h5-7,15H,1-4H3/t15-,16-/m0/s1
","QVXVIOCTOACBNT-HOTGVXAUSA-N
",7.0,0.0,0.823,0.0
http://nubbekg.aksw.org/data/compound/3728,Mycoleptone A tetraacetate,CC4=CC3=C(C([C@](C)(OC(C)=O)[C@@H](OC(C)=O)C3=CO4)=O)CC2=C1C([C@H](OC(C)=O)[C@@](C)(OC(C)=O)C2=O)=COC(C)=C1,596.5786,C31H32O12,517.53,596.1894,10.0,165.642,Cytotoxic,Mycoleptodiscus indicus,,,"(7R,8S)-8-(acetyloxy)-5-{[(7R,8S)-7,8-bis(acetyloxy)-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromen-5-yl]methyl}-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromen-7-yl acetate","1S/C31H32O12/c1-14-9-20-22(26(36)30(7,42-18(5)34)28(40-16(3)32)24(20)12-38-14)11-23-21-10-15(2)39-13-25(21)29(41-17(4)33)31(8,27(23)37)43-19(6)35/h9-10,12-13,28-29H,11H2,1-8H3/t28-,29-,30-,31-/m0/s1
","LUVMOIRBZAXQFO-ORYMTKCHSA-N
",12.0,0.0,1.964,2.0
http://nubbekg.aksw.org/data/compound/3734,β-lapachone,O=C(C1=CC=CC=C1C3=C2CCC(C)(C)O3)C2=O,242.2699,C15H14O3,219.958,242.0943,0.0,43.376,Cytotoxic,,,,"2,2-dimethyl-2H,3H,4H,5H,6H-naphtho[1,2-b]pyran-5,6-dione","1S/C15H14O3/c1-15(2)8-7-11-13(17)12(16)9-5-3-4-6-10(9)14(11)18-15/h3-6H,7-8H2,1-2H3
","QZPQTZZNNJUOLS-UHFFFAOYSA-N
",3.0,0.0,2.948,0.0
http://nubbekg.aksw.org/data/compound/3786,Ergosterol peroxide,O[C@H]5CC[C@]1(C(OO4)(C5)C=CC24C1CC[C@]3(C2CC[C@@H]3[C@@H](/C=C/[C@@H](C(C)C)C)C)C)C,428.6472,C28H44O3,440.034,428.32904,4.0,38.696,Cytotoxic,Nigrospora sphaerica | Phoma betae,SP,Ribeirao Preto ,"(5R,6R,10R,13S)-5-[(2R,3E,5R)-5,6-dimethylhept-3-en-2-yl]-6,10-dimethyl-16,17-dioxapentacyclo[13.2.2.0¹,⁹.0²,⁶.0¹⁰,¹⁵]nonadec-18-en-13-ol","1S/C28H44O3/c1-18(2)19(3)7-8-20(4)22-9-10-23-25(22,5)13-12-24-26(6)14-11-21(29)17-27(26)15-16-28(23,24)31-30-27/h7-8,15-16,18-24,29H,9-14,17H2,1-6H3/b8-7+/t19-,20+,21-,22+,23?,24?,25+,26+,27?,28?/m0/s1
","VXOZCESVZIRHCJ-ZFNUKUENSA-N
",3.0,1.0,6.707,1.0
http://nubbekg.aksw.org/data/compound/3790,Chaetoglobosin B,CC4=C(C)[C@]([C@@H](N3)CC2=CNC1=CC=CC=C12)([H])[C@@]([C@@H](/C=C/C[C@@H](C)/C=C(C)\[C@H](O)C/5=O)[C@@H]4O)([C@](/C=C5)=O)C3=O,528.6386,C32H36N2O5,492.869,528.26245,2.0,119.487,Cytotoxic,Chaetomium globosum,SP,Ribeirao Preto ,"(3S,6S,6aR,10R,13S,17aR,17bR)-6,13-dihydroxy-3-(1H-indol-3-ylmethyl)-4,5,10,12-tetramethyl-1H,2H,3H,6H,6aH,9H,10H,13H,14H,17H,17bH-cyclotrideca[e]isoindole-1,14,17-trione","1S/C32H36N2O5/c1-17-8-7-10-23-30(38)20(4)19(3)28-25(15-21-16-33-24-11-6-5-9-22(21)24)34-31(39)32(23,28)27(36)13-12-26(35)29(37)18(2)14-17/h5-7,9-14,16-17,23,25,28-30,33,37-38H,8,15H2,1-4H3,(H,34,39)/b10-7+,13-12-,18-14-/t17-,23+,25+,28+,29+,30-,32-/m1/s1
","VUEFRYQBOMQOMV-HNEVKEAWSA-N
",7.0,4.0,3.056,1.0
http://nubbekg.aksw.org/data/compound/3819,Mycoleptone B,CC1OC(C(C(O)=C(CC(C([C@@](O)(C)[C@H]4O)=O)=C3C4=COC(C)=C3)C(O)=C2C)=C2C1)=O,428.4319,C23H24O8,371.783,428.14713,2.0,137.428,Antileishmanial | Cytotoxic | Inhibition of Acetylcholinesterase,Mycoleptodiscus indicus,,,"7-{[(7R,8S)-7,8-dihydroxy-3,7-dimethyl-6-oxo-7,8-dihydro-6H-isochromen-5-yl]methyl}-6,8-dihydroxy-3,5-dimethyl-3,4-dihydro-1H-2-benzopyran-1-one","1S/C23H24O8/c1-9-5-13-14(20(26)23(4,29)21(27)16(13)8-30-9)7-15-18(24)11(3)12-6-10(2)31-22(28)17(12)19(15)25/h5,8,10,21,24-25,27,29H,6-7H2,1-4H3/t10?,21-,23-/m0/s1
","UJXVDLGXWVPAKY-QMVKSQMMSA-N
",8.0,4.0,1.22,0.0
http://nubbekg.aksw.org/data/compound/3823,Eugenitin,Oc1c(C)c(OC)cc(OC(C)=C2)c1C2=O,220.2213,C12H12O4,195.272,220.07356,1.0,59.673,Activation of Glucoamylase | Antileishmanial | Cytotoxic,Mycoleptodiscus indicus,,,"5-hydroxy-7-methoxy-2,6-dimethyl-4H-chromen-4-one","1S/C12H12O4/c1-6-4-8(13)11-10(16-6)5-9(15-3)7(2)12(11)14/h4-5,14H,1-3H3
","RGTSAUBIQAKKLC-UHFFFAOYSA-N
",4.0,1.0,2.158,0.0
http://nubbekg.aksw.org/data/compound/3833,Aphidicolin,O[C@@H]4CC[C@]1([C@]([H])([C@](CO)4C)CCC3[C@](C[C@H]2C3)1CC[C@](CO)2O)C,338.4816,C20H34O4,335.804,338.2457,2.0,80.912,Anticancer | Cytotoxic,Nigrospora sphaerica,SP,Ribeirao Preto ,"(1S,2S,5R,6R,7R,12R,13R)-6,13-bis(hydroxymethyl)-2,6-dimethyltetracyclo[10.3.1.0¹,¹⁰.0²,⁷]hexadecane-5,13-diol","1S/C20H34O4/c1-17(11-21)15-4-3-13-9-14-10-19(13,7-8-20(14,24)12-22)18(15,2)6-5-16(17)23/h13-16,21-24H,3-12H2,1-2H3/t13?,14-,15+,16-,17+,18+,19+,20+/m1/s1
","NOFOAYPPHIUXJR-PTBVVEJTSA-N
",4.0,4.0,1.85,0.0
http://nubbekg.aksw.org/data/compound/4114,,C[C@H]([C@@H](C)[C@@]([C@@]([C@@H]([C@H]5[C@@H](O5)[C@@](O)4C)OC(C)=O)2[C@H]3/C=C\C[C@H](C)C4=O)([H])[C@H](CC1=CC=CC=C1)N[C@]2=O)C3=O,523.6173,C30H37NO7,483.282,523.257,4.0,122.301,Cytotoxic,Xylaria sp.,SP,Araraquara ,"(1R,2S,3S,5R,6R,8S,10Z,12R,14R,15S,16R,17S)-17-benzyl-6-hydroxy-6,8,14,15-tetramethyl-7,13,19-trioxo-4-oxa-18-azatetracyclo[10.7.0.0¹,¹⁶.0³,⁵]nonadec-10-en-2-yl acetate","1S/C30H37NO7/c1-15-10-9-13-20-23(33)17(3)16(2)22-21(14-19-11-7-6-8-12-19)31-28(35)30(20,22)27(37-18(4)32)24-26(38-24)29(5,36)25(15)34/h6-9,11-13,15-17,20-22,24,26-27,36H,10,14H2,1-5H3,(H,31,35)/b13-9-/t15-,16+,17+,20-,21-,22-,24+,26+,27+,29-,30-/m0/s1
","PAWKTQMFPZJNQO-WMSDPQQBSA-N
",8.0,2.0,2.169,1.0
http://nubbekg.aksw.org/data/compound/4116,"19,20-Epoxycytochalasin D",C=C4[C@@H](C)[C@@]([C@]32[C@@H]([C@H]5[C@@H](O5)[C@@](C([C@@H](C)C/C=C\[C@H]3[C@@H]4O)=O)(C)O)OC(C)=O)([H])[C@H](CC1=CC=CC=C1)N[C@@]2=O,523.6173,C30H37NO7,483.486,523.257,4.0,125.458,Cytotoxic,Xylaria sp.,SP,Araraquara ,"(1R,2S,3S,5R,6R,8S,10Z,12R,13S,15S,16R,17S)-17-benzyl-6,13-dihydroxy-6,8,15-trimethyl-14-methylidene-7,19-dioxo-4-oxa-18-azatetracyclo[10.7.0.0¹,¹⁶.0³,⁵]nonadec-10-en-2-yl acetate","1S/C30H37NO7/c1-15-10-9-13-20-23(33)17(3)16(2)22-21(14-19-11-7-6-8-12-19)31-28(35)30(20,22)27(37-18(4)32)24-26(38-24)29(5,36)25(15)34/h6-9,11-13,15-16,20-24,26-27,33,36H,3,10,14H2,1-2,4-5H3,(H,31,35)/b13-9-/t15-,16+,20-,21-,22-,23+,24+,26+,27+,29-,30-/m0/s1
","WHJRAYUHVRYTTH-XGPNHLKASA-N
",8.0,3.0,2.191,1.0
http://nubbekg.aksw.org/data/compound/4118,"19,20-Epoxycytochalasin C",CC5=C([C@@]([C@@H](N[C@@]2=O)CC1=CC=CC=C1)([C@]42[C@H](OC(C)=O)[C@H]3[C@H]([C@@](O)(C([C@H](C/C=C\[C@H]4[C@@H]5O)C)=O)C)O3)[H])C,523.6173,C30H37NO7,482.905,523.257,4.0,125.458,Cytotoxic,Xylaria sp.,SP,Araraquara ,"(1R,2S,3S,5R,6R,8S,10Z,12R,13S,17S)-17-benzyl-6,13-dihydroxy-6,8,14,15-tetramethyl-7,19-dioxo-4-oxa-18-azatetracyclo[10.7.0.0¹,¹⁶.0³,⁵]nonadeca-10,14-dien-2-yl acetate","1S/C30H37NO7/c1-15-10-9-13-20-23(33)17(3)16(2)22-21(14-19-11-7-6-8-12-19)31-28(35)30(20,22)27(37-18(4)32)24-26(38-24)29(5,36)25(15)34/h6-9,11-13,15,20-24,26-27,33,36H,10,14H2,1-5H3,(H,31,35)/b13-9-/t15-,20-,21-,22?,23+,24+,26+,27+,29-,30-/m0/s1
","ZOSGFLUFAVFHCM-NYTJVVSRSA-N
",8.0,3.0,2.476,1.0
http://nubbekg.aksw.org/data/compound/4120,"19,20-Epoxycytochalasin N",C[C@@]15O[C@@](C)1[C@@]([C@]43[C@@H]([C@H]6[C@@H](O6)[C@@](C([C@@H](C)C/C=C\[C@H]4[C@@H]5O)=O)(C)O)OC(C)=O)([H])[C@H](CC2=CC=CC=C2)N[C@@]3=O,539.6167,C30H37NO8,486.638,539.2519,4.0,137.986,Cytotoxic,Xylaria sp.,SP,Araraquara ,"(1S,2S,3S,5R,6R,8S,10Z,12R,13S,14S,16R,17R,18S)-18-benzyl-6,13-dihydroxy-6,8,14,16-tetramethyl-7,20-dioxo-4,15-dioxa-19-azapentacyclo[10.8.0.0¹,¹⁷.0³,⁵.0¹⁴,¹⁶]icos-10-en-2-yl acetate","1S/C30H37NO8/c1-15-10-9-13-18-23(34)29(5)28(4,39-29)21-19(14-17-11-7-6-8-12-17)31-26(35)30(18,21)25(37-16(2)32)20-24(38-20)27(3,36)22(15)33/h6-9,11-13,15,18-21,23-25,34,36H,10,14H2,1-5H3,(H,31,35)/b13-9-/t15-,18-,19-,20+,21+,23-,24+,25+,27-,28+,29-,30-/m0/s1
","RGIWEJOMKQEMPD-ZKTJZGRJSA-N
",9.0,3.0,1.575,1.0
http://nubbekg.aksw.org/data/compound/4122,"19,20-Epoxycytochalasin Q",C[C@@]45[C@@H](C)[C@@]([C@]32[C@@H]([C@H]6[C@@H](O6)[C@@](C([C@@H](C)C/C=C\[C@H]3[C@@H]4O5)=O)(C)O)OC(C)=O)([H])[C@H](CC1=CC=CC=C1)N[C@@]2=O,523.6173,C30H37NO7,478.945,523.257,4.0,117.758,Antifungal | Cytotoxic,Xylaria sp.,SP,Araraquara ,"(1R,2S,3S,5R,6R,8S,10Z,12R,13S,15R,16S,17R,18S)-18-benzyl-6-hydroxy-6,8,15,16-tetramethyl-7,20-dioxo-4,14-dioxa-19-azapentacyclo[10.8.0.0¹,¹⁷.0³,⁵.0¹³,¹⁵]icos-10-en-2-yl acetate","1S/C30H37NO7/c1-15-10-9-13-19-24-29(5,38-24)16(2)21-20(14-18-11-7-6-8-12-18)31-27(34)30(19,21)26(36-17(3)32)22-25(37-22)28(4,35)23(15)33/h6-9,11-13,15-16,19-22,24-26,35H,10,14H2,1-5H3,(H,31,34)/b13-9-/t15-,16-,19-,20-,21-,22+,24-,25+,26+,28-,29+,30-/m0/s1
","GSPOYKSHFNFUKI-PCEUMRPESA-N
",8.0,2.0,2.52,1.0
http://nubbekg.aksw.org/data/compound/4124,"19,20-Epoxycytochalasin R",C[C@]12O[C@H]1[C@H]6[C@@]4([C@H](OC(C)=O)[C@H]5[C@H]([C@@](C)(O)C([C@H](C[C@H]7[C@H]6O7)C)=O)O5)[C@]([H])([C@@H](N[C@]4=O)CC3=CC=CC=C3)[C@@H]2C,539.6167,C30H37NO8,483.326,539.2519,4.0,130.286,Cytotoxic,Xylaria sp.,SP,Araraquara ,"(1R,2S,3S,5R,6R,8S,10S,12S,13S,14S,16R,17S,18R,19S)-19-benzyl-6-hydroxy-6,8,16,17-tetramethyl-7,21-dioxo-4,11,15-trioxa-20-azahexacyclo[11.8.0.0¹,¹⁸.0³,⁵.0¹⁰,¹².0¹⁴,¹⁶]henicosan-2-yl acetate","1S/C30H37NO8/c1-13-11-18-21(37-18)20-24-29(5,39-24)14(2)19-17(12-16-9-7-6-8-10-16)31-27(34)30(19,20)26(36-15(3)32)22-25(38-22)28(4,35)23(13)33/h6-10,13-14,17-22,24-26,35H,11-12H2,1-5H3,(H,31,34)/t13-,14-,17-,18-,19-,20-,21+,22+,24-,25+,26+,28-,29+,30+/m0/s1
","DMPLSVXMELJNKE-DHLNLPCBSA-N
",9.0,2.0,2.305,1.0
http://nubbekg.aksw.org/data/compound/4130,Phaseolinone,O=C3[C@]1([C@@]4(OC4)CO)O[C@@H]1[C@]2(C)[C@@H](C)[C@H](O)CCC2=C3,280.3163,C15H20O5,249.996,280.13107,2.0,82.583,Cytotoxic,Xylaria sp.,SP,Araraquara ,"(1aR,1bR,2R,3R,7aS)-3-hydroxy-7a-[(2R)-2-(hydroxymethyl)oxiran-2-yl]-1b,2-dimethyl-1aH,1bH,2H,3H,4H,5H,7H,7aH-naphtho[1,2-b]oxiren-7-one","1S/C15H20O5/c1-8-10(17)4-3-9-5-11(18)15(14(6-16)7-19-14)12(20-15)13(8,9)2/h5,8,10,12,16-17H,3-4,6-7H2,1-2H3/t8-,10+,12+,13+,14+,15-/m0/s1
","DDKJQSAECJSUNP-OCZRQZLOSA-N
",5.0,2.0,0.081,0.0
http://nubbekg.aksw.org/data/compound/4152,Isopropyl gallate,O=C(OC(C)C)C1=CC(O)=C(O)C(O)=C1,212.1993,C10H12O5,186.015,212.06847,3.0,86.989,Anticancer,Alchornea glandulosa,SP,Mogi Guacu ,"propan-2-yl 3,4,5-trihydroxybenzoate","1S/C10H12O5/c1-5(2)15-10(14)6-3-7(11)9(13)8(12)4-6/h3-5,11-13H,1-2H3
","TXGSOSAONMOPDL-UHFFFAOYSA-N
",5.0,3.0,1.588,0.0
http://nubbekg.aksw.org/data/compound/4154,n-Butyl gallate,O=C(OCCCC)C1=CC(O)=C(O)C(O)=C1,226.2259,C11H14O5,203.032,226.08412,5.0,86.989,Anticancer,Alchornea glandulosa,SP,Mogi Guacu ,"butyl 3,4,5-trihydroxybenzoate","1S/C11H14O5/c1-2-3-4-16-11(15)7-5-8(12)10(14)9(13)6-7/h5-6,12-14H,2-4H2,1H3
","XOPOEBVTQYAOSV-UHFFFAOYSA-N
",5.0,3.0,2.286,0.0
http://nubbekg.aksw.org/data/compound/4156,Isobutyl gallate,O=C(OCC(C)C)C1=CC(O)=C(O)C(O)=C1,226.2259,C11H14O5,202.817,226.08412,4.0,86.989,Anticancer,Alchornea glandulosa,SP,Mogi Guacu ,"2-methylpropyl 3,4,5-trihydroxybenzoate","1S/C11H14O5/c1-6(2)5-16-11(15)7-3-8(12)10(14)9(13)4-7/h3-4,6,12-14H,5H2,1-2H3
","UCLHVCFKZSLALE-UHFFFAOYSA-N
",5.0,3.0,1.971,0.0
http://nubbekg.aksw.org/data/compound/4158,n-Pentyl gallate,O=C(OCCCCC)C1=CC(O)=C(O)C(O)=C1,240.2524,C12H16O5,219.833,240.09978,6.0,86.989,Anticancer,Alchornea glandulosa,SP,Mogi Guacu ,"pentyl 3,4,5-trihydroxybenzoate","1S/C12H16O5/c1-2-3-4-5-17-12(16)8-6-9(13)11(15)10(14)7-8/h6-7,13-15H,2-5H2,1H3
","IIOADSXXVWNOSC-UHFFFAOYSA-N
",5.0,3.0,2.792,0.0
http://nubbekg.aksw.org/data/compound/4160,"3,4,5-Triacetoxybenzoic acid",O=C(O)C1=CC(OC(C)=O)=C(OC(C)=O)C(OC(C)=O)=C1,296.2296,C13H12O8,244.632,296.05322,7.0,116.214,Anticancer,Alchornea glandulosa,SP,Mogi Guacu ,"3,4,5-tris(acetyloxy)benzoic acid","1S/C13H12O8/c1-6(14)19-10-4-9(13(17)18)5-11(20-7(2)15)12(10)21-8(3)16/h4-5H,1-3H3,(H,17,18)
","BJCGLAAQSUGMKB-UHFFFAOYSA-N
",8.0,1.0,-0.035,0.0
http://nubbekg.aksw.org/data/compound/4166,"N-1,N-2,N-3-Triisopentenylguanidine",C/C(C)=C\C/N=C(NC/C=C(C)\C)\NC/C=C(C)\C,263.4216,C16H29N3,292.722,263.23615,8.0,36.418,Antiangiogenic | Antifungal | Cytotoxic | Inhibition of Glycosidase,Pterogyne nitens,SP,Sao Paulo ,"1,2,3-tris(3-methylbut-2-en-1-yl)guanidine","1S/C16H29N3/c1-13(2)7-10-17-16(18-11-8-14(3)4)19-12-9-15(5)6/h7-9H,10-12H2,1-6H3,(H2,17,18,19)
","QNYKAPDLFBDEOG-UHFFFAOYSA-N
",3.0,2.0,4.822,0.0
http://nubbekg.aksw.org/data/compound/4169,Casearupestrin A,O[C@H]1C=C([C@@H](OC(C)=O)O[C@@H]2OC(C)=O)[C@]2([C@@H](OC(/C=C/C=C/CCCCC)=O)[C@H](O)[C@@H](C)[C@](C)3CCC(C=C)=C)[C@@]3([H])C1,600.7395,C34H48O9,577.966,600.32983,16.0,128.605,Cytotoxic,Casearia rupestris,SP,Campinas ,"(1R,3R,5R,6aS,7S,8S,9R,10R,10aS)-1,3-bis(acetyloxy)-5,9-dihydroxy-7,8-dimethyl-7-(3-methylidenepent-4-en-1-yl)-1H,3H,5H,6H,6aH,7H,8H,9H,10H-naphtho[1,8a-c]furan-10-yl (2E,4E)-deca-2,4-dienoate","1S/C34H48O9/c1-8-10-11-12-13-14-15-16-28(38)42-30-29(39)22(4)33(7,18-17-21(3)9-2)27-20-25(37)19-26-31(40-23(5)35)43-32(34(26,27)30)41-24(6)36/h9,13-16,19,22,25,27,29-32,37,39H,2-3,8,10-12,17-18,20H2,1,4-7H3/b14-13+,16-15+/t22-,25+,27+,29-,30+,31+,32+,33-,34-/m1/s1
","NWTYSAQBDRQWLF-MRXMUHBJSA-N
",9.0,2.0,6.555,2.0
http://nubbekg.aksw.org/data/compound/4171,Casearupestrin B,O[C@H]1C=C([C@@H](OC(C)=O)O[C@@H]2OC(C)=O)[C@]2([C@@H](O)[C@H](OC(/C=C/C=C/CCCCC)=O)[C@@H](C)[C@](C)3CCC(C=C)=C)[C@@]3([H])C1,600.7395,C34H48O9,577.966,600.32983,16.0,128.605,Cytotoxic,Casearia rupestris,SP,Campinas ,"(1R,3R,5R,6aS,7S,8S,9R,10R,10aS)-1,3-bis(acetyloxy)-5,10-dihydroxy-7,8-dimethyl-7-(3-methylidenepent-4-en-1-yl)-1H,3H,5H,6H,6aH,7H,8H,9H,10H-naphtho[1,8a-c]furan-9-yl (2E,4E)-deca-2,4-dienoate","1S/C34H48O9/c1-8-10-11-12-13-14-15-16-28(38)42-29-22(4)33(7,18-17-21(3)9-2)27-20-25(37)19-26-31(40-23(5)35)43-32(41-24(6)36)34(26,27)30(29)39/h9,13-16,19,22,25,27,29-32,37,39H,2-3,8,10-12,17-18,20H2,1,4-7H3/b14-13+,16-15+/t22-,25+,27+,29-,30+,31+,32+,33-,34-/m1/s1
","WGHDGSZCVSIZQE-MRXMUHBJSA-N
",9.0,2.0,6.555,2.0
http://nubbekg.aksw.org/data/compound/4173,Casearupestrin C,O[C@H]1C=C([C@@H](OC)O[C@@H]2OC(C)=O)[C@]2([C@@H](O)[C@H](OC(/C=C/C=C/CCCCC)=O)[C@@H](C)[C@](C)3CCC(C=C)=C)[C@@]3([H])C1,572.7294,C33H48O8,558.982,572.3349,15.0,111.534,Cytotoxic,Casearia rupestris,SP,Campinas ,"(1R,3S,5R,6aS,7S,8S,9R,10R,10aS)-1-(acetyloxy)-5,10-dihydroxy-3-methoxy-7,8-dimethyl-7-(3-methylidenepent-4-en-1-yl)-1H,3H,5H,6H,6aH,7H,8H,9H,10H-naphtho[1,8a-c]furan-9-yl (2E,4E)-deca-2,4-dienoate","1S/C33H48O8/c1-8-10-11-12-13-14-15-16-27(36)40-28-22(4)32(6,18-17-21(3)9-2)26-20-24(35)19-25-30(38-7)41-31(39-23(5)34)33(25,26)29(28)37/h9,13-16,19,22,24,26,28-31,35,37H,2-3,8,10-12,17-18,20H2,1,4-7H3/b14-13+,16-15+/t22-,24+,26+,28-,29+,30+,31+,32-,33-/m1/s1
","IIKQVONZJJQKFU-UVUKTTTMSA-N
",8.0,2.0,6.467,2.0
http://nubbekg.aksw.org/data/compound/4175,Casearupestrin D,O[C@H]1C=C([C@@H](OC(C)=O)O[C@@H]2OC(C)=O)[C@]2([C@@H](OC(C)=O)[C@H](OC(/C=C/C=C/CCCCC)=O)[C@@H](C)[C@](C)3CCC(C=C)=C)[C@@]3([H])C1,642.7762,C36H50O10,614.477,642.3404,18.0,134.682,Cytotoxic,Casearia rupestris,SP,Campinas ,"(1R,3R,5R,6aS,7S,8S,9R,10R,10aS)-1,3,10-tris(acetyloxy)-5-hydroxy-7,8-dimethyl-7-(3-methylidenepent-4-en-1-yl)-1H,3H,5H,6H,6aH,7H,8H,9H,10H-naphtho[1,8a-c]furan-9-yl (2E,4E)-deca-2,4-dienoate","1S/C36H50O10/c1-9-11-12-13-14-15-16-17-30(41)45-31-23(4)35(8,19-18-22(3)10-2)29-21-27(40)20-28-33(43-25(6)38)46-34(44-26(7)39)36(28,29)32(31)42-24(5)37/h10,14-17,20,23,27,29,31-34,40H,2-3,9,11-13,18-19,21H2,1,4-8H3/b15-14+,17-16+/t23-,27+,29+,31-,32+,33+,34+,35-,36-/m1/s1
","KAIWHFAEAXEXOF-YNJQKTHUSA-N
",10.0,1.0,7.259,2.0
